,icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid,times,labels
15945,,,,220717_063626_106_j01,,,48.52,-68.24,124,green,220717_063626_106_j01,2022-07-17 06:36:00,20220717
15946,,,,220717_063627_107_j01,,,48.61,-68.89,7,yellow,220717_063627_107_j01,2022-07-17 06:36:00,20220717
15947,,,,220717_063627_108_j01,,,48.69,-69.55,258,green,220717_063627_108_j01,2022-07-17 06:36:00,20220717
15948,,,,220717_063627_109_j01,,,48.77,-70.23,593,green,220717_063627_109_j01,2022-07-17 06:36:00,20220717
15949,,,,220717_063627_110_j01,,,48.85,-70.93,505,green,220717_063627_110_j01,2022-07-17 06:36:00,20220717
15950,,,,220717_063627_111_j01,,,48.93,-71.66,247,green,220717_063627_111_j01,2022-07-17 06:36:00,20220717
15951,,,,220717_063628_112_j01,,,49.0,-72.42,174,green,220717_063628_112_j01,2022-07-17 06:36:00,20220717
15952,,,,220717_063628_113_j01,,,49.08,-73.23,345,green,220717_063628_113_j01,2022-07-17 06:36:00,20220717
15953,,,,220717_063628_114_j01,,,49.16,-74.11,412,green,220717_063628_114_j01,2022-07-17 06:36:00,20220717
15954,,,,220717_063628_115_j01,,,49.23,-75.06,391,green,220717_063628_115_j01,2022-07-17 06:36:00,20220717
15955,,,,220717_063628_116_j01,,,49.31,-76.11,327,green,220717_063628_116_j01,2022-07-17 06:36:00,20220717
15956,,,,220717_063629_117_j01,,,49.39,-77.28,291,yellow,220717_063629_117_j01,2022-07-17 06:36:00,20220717
15957,,,,220717_063629_118_j01,,,49.46,-78.62,276,green,220717_063629_118_j01,2022-07-17 06:36:00,20220717
15958,,,,220717_063629_119_j01,,,49.53,-80.18,277,green,220717_063629_119_j01,2022-07-17 06:36:00,20220717
15959,,,,220717_063629_120_j01,,,49.58,-82.07,200,green,220717_063629_120_j01,2022-07-17 06:36:00,20220717
15960,,,,220717_063631_001_j01,,,45.33,-55.15,0,green,220717_063631_001_j01,2022-07-17 06:36:00,20220717
15961,,,,220717_063632_002_j01,,,45.77,-56.76,0,green,220717_063632_002_j01,2022-07-17 06:36:00,20220717
15962,,,,220717_063632_003_j01,,,46.12,-58.13,0,green,220717_063632_003_j01,2022-07-17 06:36:00,20220717
15963,,,,220717_063632_004_j01,,,46.41,-59.31,0,green,220717_063632_004_j01,2022-07-17 06:36:00,20220717
15964,,,,220717_063632_005_j01,,,46.65,-60.36,144,green,220717_063632_005_j01,2022-07-17 06:36:00,20220717
15965,,,,220717_063632_006_j01,,,46.85,-61.32,11,green,220717_063632_006_j01,2022-07-17 06:36:00,20220717
15966,,,,220717_063633_007_j01,,,47.03,-62.19,0,green,220717_063633_007_j01,2022-07-17 06:36:00,20220717
15967,,,,220717_063633_008_j01,,,47.19,-63.0,0,green,220717_063633_008_j01,2022-07-17 06:36:00,20220717
15968,,,,220717_063633_009_j01,,,47.33,-63.77,0,green,220717_063633_009_j01,2022-07-17 06:36:00,20220717
15969,,,,220717_063633_010_j01,,,47.46,-64.49,0,green,220717_063633_010_j01,2022-07-17 06:36:00,20220717
15970,,,,220717_063633_011_j01,,,47.58,-65.19,50,green,220717_063633_011_j01,2022-07-17 06:36:00,20220717
15971,,,,220717_063634_012_j01,,,47.69,-65.86,128,green,220717_063634_012_j01,2022-07-17 06:36:00,20220717
15972,,,,220717_063634_013_j01,,,47.79,-66.51,272,green,220717_063634_013_j01,2022-07-17 06:36:00,20220717
15973,,,,220717_063634_014_j01,,,47.88,-67.16,237,green,220717_063634_014_j01,2022-07-17 06:36:00,20220717
15974,,,,220717_063634_015_j01,,,47.98,-67.8,354,yellow,220717_063634_015_j01,2022-07-17 06:36:00,20220717
15975,,,,220717_063634_016_j01,,,48.06,-68.44,320,green,220717_063634_016_j01,2022-07-17 06:36:00,20220717
15976,,,,220717_063635_017_j01,,,48.15,-69.08,135,yellow,220717_063635_017_j01,2022-07-17 06:36:00,20220717
15977,,,,220717_063635_018_j01,,,48.23,-69.73,127,green,220717_063635_018_j01,2022-07-17 06:36:00,20220717
15978,,,,220717_063635_019_j01,,,48.31,-70.4,324,green,220717_063635_019_j01,2022-07-17 06:36:00,20220717
15979,,,,220717_063635_020_j01,,,48.38,-71.09,195,green,220717_063635_020_j01,2022-07-17 06:36:00,20220717
15980,,,,220717_063635_021_j01,,,48.46,-71.82,178,green,220717_063635_021_j01,2022-07-17 06:36:00,20220717
15981,,,,220717_063636_022_j01,,,48.54,-72.57,285,green,220717_063636_022_j01,2022-07-17 06:36:00,20220717
15982,,,,220717_063636_023_j01,,,48.61,-73.38,539,green,220717_063636_023_j01,2022-07-17 06:36:00,20220717
15983,,,,220717_063636_024_j01,,,48.69,-74.25,461,green,220717_063636_024_j01,2022-07-17 06:36:00,20220717
15984,,,,220717_063636_025_j01,,,48.77,-75.19,405,green,220717_063636_025_j01,2022-07-17 06:36:00,20220717
15985,,,,220717_063636_026_j01,,,48.84,-76.23,385,green,220717_063636_026_j01,2022-07-17 06:36:00,20220717
15986,,,,220717_063637_027_j01,,,48.92,-77.39,300,green,220717_063637_027_j01,2022-07-17 06:36:00,20220717
15987,,,,220717_063637_028_j01,,,48.99,-78.71,308,green,220717_063637_028_j01,2022-07-17 06:36:00,20220717
15988,,,,220717_063637_029_j01,,,49.06,-80.26,288,green,220717_063637_029_j01,2022-07-17 06:36:00,20220717
15989,,,,220717_063637_030_j01,,,49.11,-82.13,255,green,220717_063637_030_j01,2022-07-17 06:36:00,20220717
15990,,,,220717_063639_031_j01,,,44.89,-55.44,0,green,220717_063639_031_j01,2022-07-17 06:36:00,20220717
15991,,,,220717_063640_032_j01,,,45.33,-57.04,0,green,220717_063640_032_j01,2022-07-17 06:36:00,20220717
15992,,,,220717_063640_033_j01,,,45.68,-58.39,0,green,220717_063640_033_j01,2022-07-17 06:36:00,20220717
15993,,,,220717_063640_034_j01,,,45.96,-59.57,5,green,220717_063640_034_j01,2022-07-17 06:36:00,20220717
15994,,,,220717_063640_035_j01,,,46.2,-60.62,146,yellow,220717_063640_035_j01,2022-07-17 06:36:00,20220717
15995,,,,220717_063640_036_j01,,,46.4,-61.56,14,green,220717_063640_036_j01,2022-07-17 06:36:00,20220717
15996,,,,220717_063641_037_j01,,,46.58,-62.43,6,green,220717_063641_037_j01,2022-07-17 06:36:00,20220717
15997,,,,220717_063641_038_j01,,,46.74,-63.24,0,green,220717_063641_038_j01,2022-07-17 06:36:00,20220717
15998,,,,220717_063641_039_j01,,,46.88,-63.99,4,yellow,220717_063641_039_j01,2022-07-17 06:36:00,20220717
15999,,,,220717_063641_040_j01,,,47.0,-64.71,2,green,220717_063641_040_j01,2022-07-17 06:36:00,20220717
16000,,,,220717_063641_041_j01,,,47.12,-65.4,63,green,220717_063641_041_j01,2022-07-17 06:36:00,20220717
16001,,,,220717_063642_042_j01,,,47.23,-66.07,268,green,220717_063642_042_j01,2022-07-17 06:36:00,20220717
16002,,,,220717_063642_043_j01,,,47.33,-66.72,452,green,220717_063642_043_j01,2022-07-17 06:36:00,20220717
16003,,,,220717_063642_044_j01,,,47.42,-67.36,288,green,220717_063642_044_j01,2022-07-17 06:36:00,20220717
16004,,,,220717_063642_045_j01,,,47.51,-67.99,315,green,220717_063642_045_j01,2022-07-17 06:36:00,20220717
16005,,,,220717_063642_046_j01,,,47.6,-68.62,291,green,220717_063642_046_j01,2022-07-17 06:36:00,20220717
16006,,,,220717_063643_047_j01,,,47.68,-69.26,303,green,220717_063643_047_j01,2022-07-17 06:36:00,20220717
16007,,,,220717_063643_048_j01,,,47.76,-69.91,163,green,220717_063643_048_j01,2022-07-17 06:36:00,20220717
16008,,,,220717_063643_049_j01,,,47.84,-70.57,637,green,220717_063643_049_j01,2022-07-17 06:36:00,20220717
16009,,,,220717_063643_050_j01,,,47.92,-71.26,721,green,220717_063643_050_j01,2022-07-17 06:36:00,20220717
16010,,,,220717_063643_051_j01,,,48.0,-71.97,435,green,220717_063643_051_j01,2022-07-17 06:36:00,20220717
16011,,,,220717_063644_052_j01,,,48.07,-72.73,353,green,220717_063644_052_j01,2022-07-17 06:36:00,20220717
16012,,,,220717_063644_053_j01,,,48.15,-73.53,444,green,220717_063644_053_j01,2022-07-17 06:36:00,20220717
16013,,,,220717_063644_054_j01,,,48.22,-74.38,448,green,220717_063644_054_j01,2022-07-17 06:36:00,20220717
16014,,,,220717_063644_055_j01,,,48.3,-75.32,417,green,220717_063644_055_j01,2022-07-17 06:36:00,20220717
16015,,,,220717_063644_056_j01,,,48.37,-76.34,413,green,220717_063644_056_j01,2022-07-17 06:36:00,20220717
16016,,,,220717_063645_057_j01,,,48.45,-77.5,313,green,220717_063645_057_j01,2022-07-17 06:36:00,20220717
16017,,,,220717_063645_058_j01,,,48.52,-78.81,309,green,220717_063645_058_j01,2022-07-17 06:36:00,20220717
16018,,,,220717_063645_059_j01,,,48.59,-80.34,297,green,220717_063645_059_j01,2022-07-17 06:36:00,20220717
16019,,,,220717_063645_060_j01,,,48.65,-82.19,315,green,220717_063645_060_j01,2022-07-17 06:36:00,20220717
16020,,,,220717_063647_061_j01,,,44.46,-55.72,0,green,220717_063647_061_j01,2022-07-17 06:36:00,20220717
16021,,,,220717_063648_062_j01,,,44.9,-57.31,0,green,220717_063648_062_j01,2022-07-17 06:36:00,20220717
16022,,,,220717_063648_063_j01,,,45.24,-58.66,0,green,220717_063648_063_j01,2022-07-17 06:36:00,20220717
16023,,,,220717_063648_064_j01,,,45.52,-59.83,0,green,220717_063648_064_j01,2022-07-17 06:36:00,20220717
16024,,,,220717_063648_065_j01,,,45.75,-60.86,44,green,220717_063648_065_j01,2022-07-17 06:36:00,20220717
16025,,,,220717_063648_066_j01,,,45.95,-61.81,21,green,220717_063648_066_j01,2022-07-17 06:36:00,20220717
16026,,,,220717_063649_067_j01,,,46.13,-62.67,16,green,220717_063649_067_j01,2022-07-17 06:36:00,20220717
16027,,,,220717_063649_068_j01,,,46.28,-63.47,19,yellow,220717_063649_068_j01,2022-07-17 06:36:00,20220717
16028,,,,220717_063649_069_j01,,,46.42,-64.22,5,green,220717_063649_069_j01,2022-07-17 06:36:00,20220717
16029,,,,220717_063649_070_j01,,,46.55,-64.93,32,green,220717_063649_070_j01,2022-07-17 06:36:00,20220717
16030,,,,220717_063649_071_j01,,,46.66,-65.61,74,green,220717_063649_071_j01,2022-07-17 06:36:00,20220717
16031,,,,220717_063650_072_j01,,,46.77,-66.27,212,green,220717_063650_072_j01,2022-07-17 06:36:00,20220717
16032,,,,220717_063650_073_j01,,,46.87,-66.92,405,green,220717_063650_073_j01,2022-07-17 06:36:00,20220717
16033,,,,220717_063650_074_j01,,,46.96,-67.55,212,green,220717_063650_074_j01,2022-07-17 06:36:00,20220717
16034,,,,220717_063650_075_j01,,,47.05,-68.18,216,green,220717_063650_075_j01,2022-07-17 06:36:00,20220717
16035,,,,220717_063650_076_j01,,,47.14,-68.81,313,green,220717_063650_076_j01,2022-07-17 06:36:00,20220717
16036,,,,220717_063651_077_j01,,,47.22,-69.44,396,green,220717_063651_077_j01,2022-07-17 06:36:00,20220717
16037,,,,220717_063651_078_j01,,,47.3,-70.09,152,green,220717_063651_078_j01,2022-07-17 06:36:00,20220717
16038,,,,220717_063651_079_j01,,,47.38,-70.74,568,green,220717_063651_079_j01,2022-07-17 06:36:00,20220717
16039,,,,220717_063651_080_j01,,,47.45,-71.42,764,green,220717_063651_080_j01,2022-07-17 06:36:00,20220717
16040,,,,220717_063651_081_j01,,,47.53,-72.13,456,green,220717_063651_081_j01,2022-07-17 06:36:00,20220717
16041,,,,220717_063652_082_j01,,,47.61,-72.88,331,green,220717_063652_082_j01,2022-07-17 06:36:00,20220717
16042,,,,220717_063652_083_j01,,,47.68,-73.67,421,green,220717_063652_083_j01,2022-07-17 06:36:00,20220717
16043,,,,220717_063652_084_j01,,,47.76,-74.52,496,green,220717_063652_084_j01,2022-07-17 06:36:00,20220717
16044,,,,220717_063652_085_j01,,,47.83,-75.44,450,green,220717_063652_085_j01,2022-07-17 06:36:00,20220717
16045,,,,220717_063652_086_j01,,,47.91,-76.46,423,green,220717_063652_086_j01,2022-07-17 06:36:00,20220717
16046,,,,220717_063653_087_j01,,,47.98,-77.6,335,green,220717_063653_087_j01,2022-07-17 06:36:00,20220717
16047,,,,220717_063653_088_j01,,,48.05,-78.91,308,green,220717_063653_088_j01,2022-07-17 06:36:00,20220717
16048,,,,220717_063653_089_j01,,,48.12,-80.42,327,green,220717_063653_089_j01,2022-07-17 06:36:00,20220717
16049,,,,220717_063653_090_j01,,,48.18,-82.26,371,green,220717_063653_090_j01,2022-07-17 06:36:00,20220717
16050,,,,220717_063655_091_j01,,,44.03,-56.0,0,green,220717_063655_091_j01,2022-07-17 06:36:00,20220717
16051,,,,220717_063656_092_j01,,,44.46,-57.58,0,green,220717_063656_092_j01,2022-07-17 06:36:00,20220717
16052,,,,220717_063656_093_j01,,,44.8,-58.92,0,green,220717_063656_093_j01,2022-07-17 06:36:00,20220717
16053,,,,220717_063656_094_j01,,,45.07,-60.08,0,green,220717_063656_094_j01,2022-07-17 06:36:00,20220717
16054,,,,220717_063656_095_j01,,,45.31,-61.11,22,green,220717_063656_095_j01,2022-07-17 06:36:00,20220717
16055,,,,220717_063656_096_j01,,,45.5,-62.04,114,green,220717_063656_096_j01,2022-07-17 06:36:00,20220717
16056,,,,220717_063657_097_j01,,,45.68,-62.9,67,green,220717_063657_097_j01,2022-07-17 06:36:00,20220717
16057,,,,220717_063657_098_j01,,,45.83,-63.69,44,green,220717_063657_098_j01,2022-07-17 06:36:00,20220717
16058,,,,220717_063657_099_j01,,,45.97,-64.44,43,green,220717_063657_099_j01,2022-07-17 06:36:00,20220717
16059,,,,220717_063657_100_j01,,,46.09,-65.14,82,green,220717_063657_100_j01,2022-07-17 06:36:00,20220717
16060,,,,220717_063657_101_j01,,,46.21,-65.82,81,green,220717_063657_101_j01,2022-07-17 06:36:00,20220717
16061,,,,220717_063658_102_j01,,,46.31,-66.48,160,green,220717_063658_102_j01,2022-07-17 06:36:00,20220717
16062,,,,220717_063658_103_j01,,,46.41,-67.12,288,green,220717_063658_103_j01,2022-07-17 06:36:00,20220717
16063,,,,220717_063658_104_j01,,,46.5,-67.75,203,green,220717_063658_104_j01,2022-07-17 06:36:00,20220717
16064,,,,220717_063658_105_j01,,,46.59,-68.37,220,green,220717_063658_105_j01,2022-07-17 06:36:00,20220717
16065,,,,220717_063658_106_j01,,,46.68,-68.99,364,green,220717_063658_106_j01,2022-07-17 06:36:00,20220717
16066,,,,220717_063659_107_j01,,,46.76,-69.62,348,green,220717_063659_107_j01,2022-07-17 06:36:00,20220717
16067,,,,220717_063659_108_j01,,,46.84,-70.26,385,green,220717_063659_108_j01,2022-07-17 06:36:00,20220717
16068,,,,220717_063659_109_j01,,,46.91,-70.91,152,green,220717_063659_109_j01,2022-07-17 06:36:00,20220717
16069,,,,220717_063659_110_j01,,,46.99,-71.58,338,green,220717_063659_110_j01,2022-07-17 06:36:00,20220717
16070,,,,220717_063659_111_j01,,,47.06,-72.29,337,green,220717_063659_111_j01,2022-07-17 06:36:00,20220717
16071,,,,220717_063700_112_j01,,,47.14,-73.02,353,green,220717_063700_112_j01,2022-07-17 06:37:00,20220717
16072,,,,220717_063700_113_j01,,,47.21,-73.81,453,green,220717_063700_113_j01,2022-07-17 06:37:00,20220717
16073,,,,220717_063700_114_j01,,,47.29,-74.65,450,green,220717_063700_114_j01,2022-07-17 06:37:00,20220717
16074,,,,220717_063700_115_j01,,,47.36,-75.57,401,green,220717_063700_115_j01,2022-07-17 06:37:00,20220717
16075,,,,220717_063700_116_j01,,,47.44,-76.58,388,green,220717_063700_116_j01,2022-07-17 06:37:00,20220717
16076,,,,220717_063701_117_j01,,,47.51,-77.71,350,green,220717_063701_117_j01,2022-07-17 06:37:00,20220717
16077,,,,220717_063701_118_j01,,,47.59,-79.0,288,green,220717_063701_118_j01,2022-07-17 06:37:00,20220717
16078,,,,220717_063701_119_j01,,,47.66,-80.5,349,green,220717_063701_119_j01,2022-07-17 06:37:00,20220717
16079,,,,220717_063701_120_j01,,,47.71,-82.32,410,green,220717_063701_120_j01,2022-07-17 06:37:00,20220717
16080,,,,220717_063703_001_j01,,,43.59,-56.27,0,green,220717_063703_001_j01,2022-07-17 06:37:00,20220717
16081,,,,220717_063704_002_j01,,,44.02,-57.84,0,green,220717_063704_002_j01,2022-07-17 06:37:00,20220717
16082,,,,220717_063704_003_j01,,,44.35,-59.17,0,green,220717_063704_003_j01,2022-07-17 06:37:00,20220717
16083,,,,220717_063704_004_j01,,,44.63,-60.32,0,green,220717_063704_004_j01,2022-07-17 06:37:00,20220717
16084,,,,220717_063704_005_j01,,,44.86,-61.35,0,green,220717_063704_005_j01,2022-07-17 06:37:00,20220717
16085,,,,220717_063704_006_j01,,,45.05,-62.28,70,green,220717_063704_006_j01,2022-07-17 06:37:00,20220717
16086,,,,220717_063705_007_j01,,,45.23,-63.13,108,green,220717_063705_007_j01,2022-07-17 06:37:00,20220717
16087,,,,220717_063705_008_j01,,,45.38,-63.91,81,green,220717_063705_008_j01,2022-07-17 06:37:00,20220717
16088,,,,220717_063705_009_j01,,,45.51,-64.65,55,yellow,220717_063705_009_j01,2022-07-17 06:37:00,20220717
16089,,,,220717_063705_010_j01,,,45.64,-65.36,175,green,220717_063705_010_j01,2022-07-17 06:37:00,20220717
16090,,,,220717_063705_011_j01,,,45.75,-66.03,86,green,220717_063705_011_j01,2022-07-17 06:37:00,20220717
16091,,,,220717_063706_012_j01,,,45.85,-66.68,79,green,220717_063706_012_j01,2022-07-17 06:37:00,20220717
16092,,,,220717_063706_013_j01,,,45.95,-67.31,156,green,220717_063706_013_j01,2022-07-17 06:37:00,20220717
16093,,,,220717_063706_014_j01,,,46.04,-67.94,174,green,220717_063706_014_j01,2022-07-17 06:37:00,20220717
16094,,,,220717_063706_015_j01,,,46.13,-68.56,258,green,220717_063706_015_j01,2022-07-17 06:37:00,20220717
16095,,,,220717_063706_016_j01,,,46.21,-69.17,333,green,220717_063706_016_j01,2022-07-17 06:37:00,20220717
16096,,,,220717_063707_017_j01,,,46.29,-69.8,423,green,220717_063707_017_j01,2022-07-17 06:37:00,20220717
16097,,,,220717_063707_018_j01,,,46.37,-70.43,408,green,220717_063707_018_j01,2022-07-17 06:37:00,20220717
16098,,,,220717_063707_019_j01,,,46.45,-71.08,260,green,220717_063707_019_j01,2022-07-17 06:37:00,20220717
16099,,,,220717_063707_020_j01,,,46.52,-71.74,95,green,220717_063707_020_j01,2022-07-17 06:37:00,20220717
16100,,,,220717_063707_021_j01,,,46.6,-72.44,101,green,220717_063707_021_j01,2022-07-17 06:37:00,20220717
16101,,,,220717_063708_022_j01,,,46.67,-73.17,338,green,220717_063708_022_j01,2022-07-17 06:37:00,20220717
16102,,,,220717_063708_023_j01,,,46.75,-73.95,468,green,220717_063708_023_j01,2022-07-17 06:37:00,20220717
16103,,,,220717_063708_024_j01,,,46.82,-74.79,443,green,220717_063708_024_j01,2022-07-17 06:37:00,20220717
16104,,,,220717_063708_025_j01,,,46.9,-75.69,300,green,220717_063708_025_j01,2022-07-17 06:37:00,20220717
16105,,,,220717_063708_026_j01,,,46.97,-76.69,385,green,220717_063708_026_j01,2022-07-17 06:37:00,20220717
16106,,,,220717_063709_027_j01,,,47.05,-77.82,369,green,220717_063709_027_j01,2022-07-17 06:37:00,20220717
16107,,,,220717_063709_028_j01,,,47.12,-79.09,307,green,220717_063709_028_j01,2022-07-17 06:37:00,20220717
16108,,,,220717_063709_029_j01,,,47.19,-80.58,379,green,220717_063709_029_j01,2022-07-17 06:37:00,20220717
16109,,,,220717_063709_030_j01,,,47.25,-82.39,450,green,220717_063709_030_j01,2022-07-17 06:37:00,20220717
16110,,,,220717_063711_031_j01,,,43.16,-56.54,0,green,220717_063711_031_j01,2022-07-17 06:37:00,20220717
16111,,,,220717_063712_032_j01,,,43.58,-58.1,0,green,220717_063712_032_j01,2022-07-17 06:37:00,20220717
16112,,,,220717_063712_033_j01,,,43.91,-59.42,0,green,220717_063712_033_j01,2022-07-17 06:37:00,20220717
16113,,,,220717_063712_034_j01,,,44.18,-60.57,0,yellow,220717_063712_034_j01,2022-07-17 06:37:00,20220717
16114,,,,220717_063712_035_j01,,,44.41,-61.59,0,green,220717_063712_035_j01,2022-07-17 06:37:00,20220717
16115,,,,220717_063712_036_j01,,,44.6,-62.51,2,green,220717_063712_036_j01,2022-07-17 06:37:00,20220717
16116,,,,220717_063713_037_j01,,,44.77,-63.35,45,green,220717_063713_037_j01,2022-07-17 06:37:00,20220717
16117,,,,220717_063713_038_j01,,,44.92,-64.13,121,green,220717_063713_038_j01,2022-07-17 06:37:00,20220717
16118,,,,220717_063713_039_j01,,,45.06,-64.87,83,green,220717_063713_039_j01,2022-07-17 06:37:00,20220717
16119,,,,220717_063713_040_j01,,,45.18,-65.56,21,yellow,220717_063713_040_j01,2022-07-17 06:37:00,20220717
16120,,,,220717_063713_041_j01,,,45.29,-66.23,77,green,220717_063713_041_j01,2022-07-17 06:37:00,20220717
16121,,,,220717_063714_042_j01,,,45.39,-66.88,116,yellow,220717_063714_042_j01,2022-07-17 06:37:00,20220717
16122,,,,220717_063714_043_j01,,,45.49,-67.51,131,green,220717_063714_043_j01,2022-07-17 06:37:00,20220717
16123,,,,220717_063714_044_j01,,,45.58,-68.13,139,green,220717_063714_044_j01,2022-07-17 06:37:00,20220717
16124,,,,220717_063714_045_j01,,,45.67,-68.74,185,green,220717_063714_045_j01,2022-07-17 06:37:00,20220717
16125,,,,220717_063714_046_j01,,,45.75,-69.35,387,green,220717_063714_046_j01,2022-07-17 06:37:00,20220717
16126,,,,220717_063715_047_j01,,,45.83,-69.97,422,green,220717_063715_047_j01,2022-07-17 06:37:00,20220717
16127,,,,220717_063715_048_j01,,,45.91,-70.6,415,green,220717_063715_048_j01,2022-07-17 06:37:00,20220717
16128,,,,220717_063715_049_j01,,,45.98,-71.24,360,green,220717_063715_049_j01,2022-07-17 06:37:00,20220717
16129,,,,220717_063715_050_j01,,,46.06,-71.9,206,green,220717_063715_050_j01,2022-07-17 06:37:00,20220717
16130,,,,220717_063715_051_j01,,,46.13,-72.59,40,green,220717_063715_051_j01,2022-07-17 06:37:00,20220717
16131,,,,220717_063716_052_j01,,,46.21,-73.32,137,green,220717_063716_052_j01,2022-07-17 06:37:00,20220717
16132,,,,220717_063716_053_j01,,,46.28,-74.09,458,green,220717_063716_053_j01,2022-07-17 06:37:00,20220717
16133,,,,220717_063716_054_j01,,,46.35,-74.92,345,green,220717_063716_054_j01,2022-07-17 06:37:00,20220717
16134,,,,220717_063716_055_j01,,,46.43,-75.82,259,green,220717_063716_055_j01,2022-07-17 06:37:00,20220717
16135,,,,220717_063716_056_j01,,,46.5,-76.81,330,green,220717_063716_056_j01,2022-07-17 06:37:00,20220717
16136,,,,220717_063717_057_j01,,,46.58,-77.92,355,green,220717_063717_057_j01,2022-07-17 06:37:00,20220717
16137,,,,220717_063717_058_j01,,,46.65,-79.19,315,green,220717_063717_058_j01,2022-07-17 06:37:00,20220717
16138,,,,220717_063717_059_j01,,,46.72,-80.67,319,green,220717_063717_059_j01,2022-07-17 06:37:00,20220717
16139,,,,220717_063717_060_j01,,,46.78,-82.45,433,green,220717_063717_060_j01,2022-07-17 06:37:00,20220717
16140,,,,220717_063719_061_j01,,,42.72,-56.8,0,green,220717_063719_061_j01,2022-07-17 06:37:00,20220717
16141,,,,220717_063720_062_j01,,,43.14,-58.36,0,green,220717_063720_062_j01,2022-07-17 06:37:00,20220717
16142,,,,220717_063720_063_j01,,,43.47,-59.67,0,green,220717_063720_063_j01,2022-07-17 06:37:00,20220717
16143,,,,220717_063720_064_j01,,,43.73,-60.81,0,green,220717_063720_064_j01,2022-07-17 06:37:00,20220717
16144,,,,220717_063720_065_j01,,,43.96,-61.82,0,green,220717_063720_065_j01,2022-07-17 06:37:00,20220717
16145,,,,220717_063720_066_j01,,,44.15,-62.74,0,green,220717_063720_066_j01,2022-07-17 06:37:00,20220717
16146,,,,220717_063721_067_j01,,,44.32,-63.57,5,green,220717_063721_067_j01,2022-07-17 06:37:00,20220717
16147,,,,220717_063721_068_j01,,,44.47,-64.35,58,green,220717_063721_068_j01,2022-07-17 06:37:00,20220717
16148,,,,220717_063721_069_j01,,,44.6,-65.08,163,green,220717_063721_069_j01,2022-07-17 06:37:00,20220717
16149,,,,220717_063721_070_j01,,,44.72,-65.77,43,green,220717_063721_070_j01,2022-07-17 06:37:00,20220717
16150,,,,220717_063721_071_j01,,,44.83,-66.43,1,yellow,220717_063721_071_j01,2022-07-17 06:37:00,20220717
16151,,,,220717_063722_072_j01,,,44.94,-67.07,22,green,220717_063722_072_j01,2022-07-17 06:37:00,20220717
16152,,,,220717_063722_073_j01,,,45.03,-67.7,88,green,220717_063722_073_j01,2022-07-17 06:37:00,20220717
16153,,,,220717_063722_074_j01,,,45.12,-68.31,113,green,220717_063722_074_j01,2022-07-17 06:37:00,20220717
16154,,,,220717_063722_075_j01,,,45.21,-68.92,109,green,220717_063722_075_j01,2022-07-17 06:37:00,20220717
16155,,,,220717_063722_076_j01,,,45.29,-69.53,307,green,220717_063722_076_j01,2022-07-17 06:37:00,20220717
16156,,,,220717_063723_077_j01,,,45.37,-70.14,419,green,220717_063723_077_j01,2022-07-17 06:37:00,20220717
16157,,,,220717_063723_078_j01,,,45.44,-70.76,564,green,220717_063723_078_j01,2022-07-17 06:37:00,20220717
16158,,,,220717_063723_079_j01,,,45.52,-71.4,378,green,220717_063723_079_j01,2022-07-17 06:37:00,20220717
16159,,,,220717_063723_080_j01,,,45.59,-72.06,233,green,220717_063723_080_j01,2022-07-17 06:37:00,20220717
16160,,,,220717_063723_081_j01,,,45.67,-72.74,75,yellow,220717_063723_081_j01,2022-07-17 06:37:00,20220717
16161,,,,220717_063724_082_j01,,,45.74,-73.46,34,green,220717_063724_082_j01,2022-07-17 06:37:00,20220717
16162,,,,220717_063724_083_j01,,,45.81,-74.23,226,green,220717_063724_083_j01,2022-07-17 06:37:00,20220717
16163,,,,220717_063724_084_j01,,,45.89,-75.05,255,green,220717_063724_084_j01,2022-07-17 06:37:00,20220717
16164,,,,220717_063724_085_j01,,,45.96,-75.94,241,green,220717_063724_085_j01,2022-07-17 06:37:00,20220717
16165,,,,220717_063724_086_j01,,,46.03,-76.92,230,green,220717_063724_086_j01,2022-07-17 06:37:00,20220717
16166,,,,220717_063725_087_j01,,,46.11,-78.02,304,green,220717_063725_087_j01,2022-07-17 06:37:00,20220717
16167,,,,220717_063725_088_j01,,,46.18,-79.28,306,green,220717_063725_088_j01,2022-07-17 06:37:00,20220717
16168,,,,220717_063725_089_j01,,,46.25,-80.75,233,green,220717_063725_089_j01,2022-07-17 06:37:00,20220717
16169,,,,220717_063725_090_j01,,,46.31,-82.52,282,green,220717_063725_090_j01,2022-07-17 06:37:00,20220717
16170,,,,220717_063727_091_j01,,,42.29,-57.06,0,green,220717_063727_091_j01,2022-07-17 06:37:00,20220717
16171,,,,220717_063728_092_j01,,,42.7,-58.61,0,green,220717_063728_092_j01,2022-07-17 06:37:00,20220717
16172,,,,220717_063728_093_j01,,,43.02,-59.91,0,green,220717_063728_093_j01,2022-07-17 06:37:00,20220717
16173,,,,220717_063728_094_j01,,,43.29,-61.05,0,green,220717_063728_094_j01,2022-07-17 06:37:00,20220717
16174,,,,220717_063728_095_j01,,,43.51,-62.05,0,green,220717_063728_095_j01,2022-07-17 06:37:00,20220717
16175,,,,220717_063728_096_j01,,,43.7,-62.96,0,green,220717_063728_096_j01,2022-07-17 06:37:00,20220717
16176,,,,220717_063729_097_j01,,,43.87,-63.79,0,green,220717_063729_097_j01,2022-07-17 06:37:00,20220717
